validation_sample_id,case_category,recommended_priority,model_name,direction_forward,gamma,alpha_index_forward,alpha,segment_initial_phi_forward,segment_peak_phi_forward,final_phi_forward,transport_retention_forward,final_sync_forward,final_energy_forward,initial_coupling_entropy_global_forward,segment_initial_coupling_entropy_forward,final_coupling_entropy_forward,coupling_entropy_drop_forward,final_coupling_spectral_radius_forward,coupling_concentration_forward,final_M_saturation_fraction_forward,final_C_saturation_fraction_forward,segment_M_saturation_max_forward,segment_C_saturation_max_forward,memory_regime_forward,direction_backward,alpha_index_backward,segment_initial_phi_backward,segment_peak_phi_backward,final_phi_backward,transport_retention_backward,final_sync_backward,final_energy_backward,initial_coupling_entropy_global_backward,segment_initial_coupling_entropy_backward,final_coupling_entropy_backward,coupling_entropy_drop_backward,final_coupling_spectral_radius_backward,coupling_concentration_backward,final_M_saturation_fraction_backward,final_C_saturation_fraction_backward,segment_M_saturation_max_backward,segment_C_saturation_max_backward,memory_regime_backward,H_phi,H_sync,H_entropy,H_spectral_radius,saturation_warning_forward,saturation_warning_backward,saturation_warning_any,memory_strength,hysteresis_detected,memory_class
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.1,3,0.1,0.0030963509439269,0.0030963509439269,0.0019992489265672,0.645679046764027,0.0090904324670661,0.2199289124923809,2.4288048348726483,2.5882402868765557,2.486752025124061,0.1014882617524941,0.0414278035541369,1.783751505586334,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.0033216738574787,0.0033216738574787,0.0021631569253168,0.651224959908478,0.0097573000659789,0.2216962592817234,2.4288048348726483,2.444254464000152,2.4057724140411016,0.0384820499590499,0.0871423247161384,1.7109553462467662,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0757725880889391,0.0683455048358691,0.0809796110829594,0.5245960709722814,False,False,False,0.2376442272487822,True,topology_only_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.1,4,0.2,0.0019992489265672,0.0019992489265672,0.0013256000831938,0.6630490405248664,0.0060182952021634,0.2202617250674803,2.4288048348726483,2.486752025124061,2.33581985986474,0.1509321652593209,0.0699827900578828,1.8150565232266356,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0049424840566772,0.0049424840566772,0.0033216738574787,0.6720656695531624,0.0148442348855331,0.2237686134107141,2.4288048348726483,2.4956113404556315,2.444254464000152,0.0513568764554799,0.1364699988178471,1.6775406663352463,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.6009240700106019,0.5945701985204164,0.1084346041354114,0.4871928580304351,False,False,False,0.5119708012482065,True,other_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.1,5,0.3,0.0013256000831938,0.0013256000831938,0.0009355478319131,0.7057542037514724,0.0042325728672032,0.2210352571038683,2.4288048348726483,2.33581985986474,2.262923084281097,0.0728967755836427,0.107846010820509,1.8249475584724,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.006518038630977,0.006518038630977,0.0049424840566772,0.7582778095898003,0.0214798942544272,0.2300981558909944,2.4288048348726483,2.5406401463802,2.4956113404556315,0.0450288059245687,0.1989515231341321,1.631374222744893,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.8107130297244122,0.8029518759323591,0.232688256174534,0.4579281971706357,False,False,False,0.6986580796284204,True,other_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.1,6,0.4,0.0009355478319131,0.0009355478319131,0.0007174220289765,0.7668469785694094,0.0032320210670132,0.2219731907996401,2.4288048348726483,2.262923084281097,2.2328872800328328,0.0300358042482646,0.1479882244604154,1.8274761607282315,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0013909384681269,0.0066147713969928,0.006518038630977,0.9853762494278852,0.0247519653231809,0.263334185624151,2.4288048348726483,2.4288048348726483,2.5406401463802,-0.1118353115075518,0.3055419242733719,1.611476640589202,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.8899328355531735,0.8694236588617151,0.3077528663473674,0.5156532943461981,False,False,False,0.7761228953695434,True,coupled_transport_topology_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,0,0.0,0.0013909384681269,0.0055644475845947,0.0050613874707222,0.909593880230848,0.0196470402905298,0.2576157729549699,2.4288048348726483,2.4288048348726483,2.439254827264528,-0.0104499923918792,0.0473498239708537,1.733123405190775,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0005905091116583,0.0005905091116583,0.0005017796204502,0.8497406893372462,0.0022917354406635,0.2189518089858175,2.4288048348726483,2.2243405151141338,2.2243421934556338,-1.6783414999999025e-06,0.0016398290037597,1.8423026990084268,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.900861251138424,0.8833546728841598,0.2149126338088938,0.9653677908975,False,False,False,0.857301390914895,True,coupled_transport_topology_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,1,0.02,0.0050613874707222,0.0050613874707222,0.0031032399466031,0.6131204069913226,0.0137901182284587,0.225033599798947,2.4288048348726483,2.439254827264528,2.57006435696596,-0.1308095297014317,0.0142547925732866,1.7490025975850814,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0007742021135025,0.0007742021135025,0.0005905091116583,0.7627324965880748,0.0026946863071225,0.219138350203323,2.4288048348726483,2.2369679529931688,2.2243405151141338,0.0126274378790349,0.0074053944789084,1.842313032752154,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.8097120678294928,0.8045929510331475,0.3457238418518256,0.4804979138548393,False,False,False,0.7419255230953363,True,other_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,2,0.05,0.0031032399466031,0.0031032399466031,0.001790564315206,0.5769983454192813,0.0081354678158899,0.2200935896653362,2.4288048348726483,2.57006435696596,2.4445801123457924,0.1254842446201669,0.0124916041700619,1.8029899973529435,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.0011483505743284,0.0011483505743284,0.0007742021135025,0.6741862024853441,0.0035276988291723,0.2194637782285426,2.4288048348726483,2.261545283315112,2.2369679529931688,0.0245773303219429,0.0165512101842545,1.8337002451998237,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.5676211641796782,0.5663803349023696,0.2076121593526236,0.245275479481812,False,False,False,0.5126238664897044,True,transport_dominant_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,3,0.1,0.001790564315206,0.001790564315206,0.0010935758251556,0.6107436718457571,0.0049835830604642,0.2194356574150865,2.4288048348726483,2.4445801123457924,2.2684134600636368,0.1761666522821556,0.0215059035976602,1.8291419593221552,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.0018854153710998,0.0018854153710998,0.0011483505743284,0.6090703360763979,0.005216958229993,0.2201187979091822,2.4288048348726483,2.3041718493160595,2.261545283315112,0.0426265660009477,0.0324186500437524,1.8141800031765705,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0476986299738319,0.0447339540007027,0.006868176748525,0.3366193975081525,False,False,False,0.1192552922894393,True,other_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,4,0.2,0.0010935758251556,0.0010935758251556,0.0007486443603491,0.6845838600702386,0.0034077481396103,0.2196888765478828,2.4288048348726483,2.2684134600636368,2.2214683360566534,0.0469451240069833,0.0421900555926258,1.8422998536687691,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0032354073335862,0.0032354073335862,0.0018854153710998,0.5827443583208055,0.0085017993556537,0.2217666275370386,2.4288048348726483,2.382284777573127,2.3041718493160595,0.0781129282570676,0.0614953922770405,1.790074727089345,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.6029286848789541,0.5991733046553979,0.082703513259406,0.3139314340353988,False,False,False,0.453325582783194,True,transport_dominant_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,5,0.3,0.0007486443603491,0.0007486443603491,0.0005830159182913,0.7787621845447722,0.0026477955301392,0.2201891768662102,2.4288048348726483,2.2214683360566534,2.211842662052085,0.0096256740045683,0.0654328528541486,1.8486316988374525,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0051791650069371,0.0051791650069371,0.0032354073335862,0.6246967085674969,0.0141964852238245,0.2279019970490013,2.4288048348726483,2.4817712529363005,2.382284777573127,0.0994864753631734,0.1061484201711222,1.7419805623400464,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.8198013854209366,0.8134893609786481,0.170442115521042,0.3835720517644286,False,False,False,0.6515371281124319,True,transport_dominant_memory
val_cut_e0_e3_probe_e1_e6,fracture_precursor,A,neutral_coupling,forward,0.2,6,0.4,0.0005830159182913,0.0005830159182913,0.0005047802010219,0.8658086071397081,0.0022866584790769,0.220750149460763,2.4288048348726483,2.211842662052085,2.2088344559757487,0.0030082060763363,0.0890627941951832,1.8488751668838597,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0013909384681269,0.0056366854174523,0.0051791650069371,0.9188316576941647,0.0197934672757777,0.2616603212957595,2.4288048348726483,2.4288048348726483,2.4817712529363005,-0.0529664180636522,0.2096840654767165,1.6867785195068288,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9025363738655996,0.8844740818724728,0.2729367969605518,0.5752524447040153,False,False,False,0.7879571816931549,True,coupled_transport_topology_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,0,0.0,0.0012656840592016,0.0080655690471803,0.0078307234789273,0.9708829509920348,0.0303582508110603,0.2579438297569647,2.4135607587745005,2.4135607587745005,2.462741313567191,-0.0491805547926906,0.2004477659315126,1.6487702088042198,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.2182426114343592,2.4135607587745005,2.573269278298347,2.5759764130394256,-0.0027071347410787,0.0563499053984096,1.5129204048525349,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999998722978,0.99999999996706,0.1132350994722344,0.7188798531265163,False,False,False,0.777321503857715,True,coupled_transport_topology_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,1,0.02,0.0078307234789273,0.0078307234789273,0.0054929113754825,0.7014564349721479,0.0244165826499904,0.224966427702965,2.4135607587745005,2.462741313567191,2.519566245296316,-0.0568249317291247,0.1286752097190239,1.5949111442404624,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.000454119863692,0.000454119863692,0.0,0.0,0.0,0.2187397960484843,2.4135607587745005,2.58043131255846,2.573269278298347,0.007162034260113,0.0834112623571914,1.51778099649115,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999998179472,0.9999999999590444,0.0537030330020309,0.3517689806787135,False,False,False,0.624969556038296,True,transport_dominant_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,2,0.05,0.0054929113754825,0.0054929113754825,0.0032156785856457,0.5854233511600763,0.0146435101916431,0.219597524334082,2.4135607587745005,2.519566245296316,2.591118403094913,-0.0715521577985969,0.0968324390687864,1.5932992183044663,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.0017064516119542,0.0017064516119542,0.000454119863692,0.2661193908134575,0.0020700960085954,0.2193714020057225,2.4135607587745005,2.592941996839331,2.58043131255846,0.0125106842808708,0.11696276389763,1.5073124536823208,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.8587794605536964,0.858633894307973,0.0106870905364528,0.1721088332547462,False,False,False,0.4855983341439499,True,transport_dominant_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,3,0.1,0.0032156785856457,0.0032156785856457,0.0015163426886445,0.4715467195451894,0.0069351573761181,0.2186457504001512,2.4135607587745005,2.591118403094913,2.6274568201103428,-0.0363384170154299,0.0908391571633314,1.6322557687752268,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.0034444631806527,0.0034444631806527,0.0017064516119542,0.4954187407326239,0.0077474071495275,0.2202609955846122,2.4135607587745005,2.6082843372529974,2.592941996839331,0.0153423404136665,0.1593382290086377,1.4882805569570443,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.111405985301076,0.1048414982752109,0.0345148232710119,0.429897283728207,False,False,False,0.1843828304815856,True,other_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,4,0.2,0.0015163426886445,0.0015163426886445,0.0003156672219628,0.208176703141461,0.0014428403971103,0.2187818019200546,2.4135607587745005,2.6274568201103428,2.561403188806665,0.0660536313036779,0.1159787147891174,1.6970469410428148,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0057187456281422,0.0057187456281422,0.0034444631806527,0.602310961882972,0.0155178809836925,0.2219673668249195,2.4135607587745005,2.6290300251545364,2.6082843372529974,0.020745687901539,0.213950679621586,1.464797491813182,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9083551757370264,0.9070207846333131,0.0468811484463325,0.4579184558109067,False,False,False,0.6030750046055356,True,other_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,5,0.3,0.0003156672219628,0.0003156672219628,0.0,0.0,0.0,0.2193756850160674,2.4135607587745005,2.561403188806665,2.4518238132567864,0.1095793755498784,0.1595633773999162,1.7408784431352469,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,1,0.0079737286631446,0.0079737286631446,0.0057187456281422,0.7171984236004569,0.0250966059197923,0.2278692842537815,2.4135607587745005,2.641421222141804,2.6290300251545364,0.0123911969872674,0.2790459894597729,1.4341719672720108,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999998251364,0.999999999960154,0.17720621189775,0.4281825095954408,False,False,False,0.7557676161407011,True,other_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.05,6,0.4,0.0,0.0,0.0,0.0,0.0,0.22015763178358,2.4135607587745005,2.4518238132567864,2.3657531331368675,0.0860706801199189,0.2083197469576538,1.7635011437047112,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,0,0.0012656840592016,0.0081684895492385,0.0079737286631446,0.9761570501013572,0.0305507285972408,0.2609996235528319,2.4135607587745005,2.4135607587745005,2.641421222141804,-0.2278604633673033,0.3871007437570841,1.4497495889751004,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.999999999874588,0.9999999999672676,0.2756680890049363,0.4618461723007132,False,False,False,0.8135532797303201,True,other_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.1,0,0.0,0.0012656840592016,0.0073464048471732,0.0067686578616871,0.9213565004343864,0.0262909915509944,0.2574516008100549,2.4135607587745005,2.4135607587745005,2.456846540041107,-0.0432857812666065,0.1486023033860199,1.6951815037752167,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,6,0.0,0.0,0.0,0.0,0.0,0.2174627961533295,2.4135607587745005,2.399895004062821,2.400123483622209,-0.000228479559388,0.013922439452062,1.7187561880845192,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999998522602,0.9999999999619642,0.0567230564188978,0.9063107425945988,False,False,False,0.7651806267786764,True,coupled_transport_topology_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.1,1,0.02,0.0067686578616871,0.0067686578616871,0.0037975390983124,0.5610475777253765,0.0169322187907479,0.2242788818903923,2.4135607587745005,2.456846540041107,2.5265197112788886,-0.0696731712377816,0.0714513035977952,1.670393550781553,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,5,0.0,0.0,0.0,0.0,0.0,0.2177903141005166,2.4135607587745005,2.424732673124116,2.399895004062821,0.024837669061295,0.0295800638207294,1.7191011863756676,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999997366716,0.999999999940941,0.1266247072160675,0.5860108586986196,False,False,False,0.7687891291598844,True,coupled_transport_topology_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.1,2,0.05,0.0037975390983124,0.0037975390983124,0.0013447189887517,0.354102736952773,0.0061431651615913,0.2188967663052979,2.4135607587745005,2.5265197112788886,2.6035165211019127,-0.076996809823024,0.0445562112603228,1.6960217605941363,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,4,0.0,0.0,0.0,0.0,0.0,0.2182828742374335,2.4135607587745005,2.463328122168484,2.424732673124116,0.0385954490443678,0.0524661437976666,1.697936656415006,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999992563502,0.9999999998372174,0.1787838479777965,0.1507626054565258,False,False,False,0.6872879900730977,True,transport_dominant_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.1,3,0.1,0.0013447189887517,0.0013447189887517,0.0,0.0,0.0,0.2179797465349155,2.4135607587745005,2.6035165211019127,2.544904432343676,0.0586120887582368,0.0447954450056803,1.7589408768313315,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,3,0.0014903607039224,0.0014903607039224,0.0,0.0,0.0,0.2190883187684666,2.4135607587745005,2.5117432372232824,2.463328122168484,0.0484151150547984,0.0862951218621882,1.6623347135623916,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.0,0.0,0.0815763101751918,0.4809040877455538,False,False,False,0.1941931087711223,True,topology_only_memory
val_cut_e0_e3_probe_e5_e6,fracture_precursor,A,suppression_sensitive_coupling,forward,0.1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.218101512193943,2.4135607587745005,2.544904432343676,2.373001845056512,0.1719025872871635,0.0703823206968756,1.8081055103114412,0.0,0.0,0.0,0.0,memory_decay_or_suppression,backward,2,0.0039664226378128,0.0039664226378128,0.0014903607039224,0.3757443015120924,0.0067500289379978,0.2207932317938405,2.4135607587745005,2.571244083287816,2.5117432372232824,0.0595008460645334,0.1360858836009617,1.6130054820649438,0.0,0.0,0.0,0.0,memory_decay_or_suppression,0.9999999993290216,0.9999999998518524,0.1387413921667701,0.48280954030664,False,False,False,0.7515672308102538,True,other_memory
